content,month_str,year_str,value
Rounds: grant,2013-03,2013,15
Rounds: grant,2013-04,2013,9
Rounds: grant,2013-05,2013,8
Rounds: grant,2013-06,2013,34
Rounds: grant,2013-07,2013,35
Rounds: grant,2013-08,2013,42
Rounds: grant,2013-09,2013,61
Rounds: grant,2013-10,2013,37
Rounds: grant,2013-11,2013,58
Rounds: grant,2013-12,2013,52
Rounds: grant,2014-01,2014,51
Rounds: grant,2014-02,2014,58
Rounds: grant,2014-03,2014,49
Rounds: grant,2014-04,2014,36
Rounds: grant,2014-05,2014,144
Rounds: grant,2014-06,2014,48
Rounds: grant,2014-07,2014,112
Rounds: grant,2014-08,2014,63
Rounds: grant,2014-09,2014,76
Rounds: grant,2014-10,2014,48
Rounds: grant,2014-11,2014,26
Rounds: grant,2014-12,2014,22
Rounds: grant,2015-01,2015,22
Rounds: grant,2015-02,2015,58
Rounds: grant,2015-03,2015,202
Rounds: grant,2015-04,2015,33
Rounds: grant,2015-05,2015,27
Rounds: grant,2015-06,2015,55
Rounds: grant,2015-07,2015,26
Rounds: grant,2015-08,2015,77
Rounds: grant,2015-09,2015,56
Rounds: grant,2015-10,2015,56
Rounds: grant,2015-11,2015,48
Rounds: grant,2015-12,2015,11
Rounds: non_equity_assistance,2009-12,2009,1
Rounds: non_equity_assistance,2013-08,2013,1
Rounds: non_equity_assistance,2013-10,2013,1
Rounds: non_equity_assistance,2013-12,2013,1
Rounds: non_equity_assistance,2014-01,2014,2
Rounds: non_equity_assistance,2014-03,2014,1
Rounds: non_equity_assistance,2014-04,2014,1
Rounds: non_equity_assistance,2014-06,2014,1
Rounds: non_equity_assistance,2014-08,2014,5
Rounds: non_equity_assistance,2014-10,2014,1
Rounds: non_equity_assistance,2014-11,2014,2
Rounds: non_equity_assistance,2014-12,2014,67
Rounds: non_equity_assistance,2015-01,2015,4
Rounds: non_equity_assistance,2015-02,2015,9
Rounds: non_equity_assistance,2015-03,2015,31
Rounds: non_equity_assistance,2015-04,2015,16
Rounds: non_equity_assistance,2015-05,2015,4
Rounds: non_equity_assistance,2015-06,2015,4
Rounds: non_equity_assistance,2015-07,2015,5
Rounds: non_equity_assistance,2015-08,2015,8
Rounds: non_equity_assistance,2015-09,2015,12
Rounds: non_equity_assistance,2015-10,2015,7
Rounds: non_equity_assistance,2015-11,2015,5
Rounds: non_equity_assistance,2015-12,2015,2
Rounds: post_ipo_debt,2009-06,2009,1
Rounds: post_ipo_debt,2009-07,2009,1
Rounds: post_ipo_debt,2009-11,2009,1
Rounds: post_ipo_debt,2010-01,2010,1
Rounds: post_ipo_debt,2010-08,2010,1
Rounds: post_ipo_debt,2013-04,2013,1
Rounds: post_ipo_debt,2013-07,2013,1
Rounds: post_ipo_debt,2013-12,2013,2
Rounds: post_ipo_debt,2014-02,2014,5
Rounds: post_ipo_debt,2014-03,2014,15
Rounds: post_ipo_debt,2014-04,2014,7
Rounds: post_ipo_debt,2014-05,2014,3
Rounds: post_ipo_debt,2014-06,2014,6
Rounds: post_ipo_debt,2014-07,2014,8
Rounds: post_ipo_debt,2014-08,2014,6
Rounds: post_ipo_debt,2014-09,2014,8
Rounds: post_ipo_debt,2014-10,2014,11
Rounds: post_ipo_debt,2014-11,2014,4
Rounds: post_ipo_debt,2014-12,2014,8
Rounds: post_ipo_debt,2015-01,2015,4
Rounds: post_ipo_debt,2015-02,2015,7
Rounds: post_ipo_debt,2015-03,2015,10
Rounds: post_ipo_debt,2015-04,2015,8
Rounds: post_ipo_debt,2015-05,2015,8
Rounds: post_ipo_debt,2015-06,2015,6
Rounds: post_ipo_debt,2015-07,2015,8
Rounds: post_ipo_debt,2015-08,2015,7
Rounds: post_ipo_debt,2015-09,2015,1
Rounds: post_ipo_debt,2015-10,2015,3
Rounds: post_ipo_equity,2008-08,2008,3
Rounds: post_ipo_equity,2008-09,2008,1
Rounds: post_ipo_equity,2009-01,2009,1
Rounds: post_ipo_equity,2009-04,2009,1
Rounds: post_ipo_equity,2009-06,2009,2
Rounds: post_ipo_equity,2009-10,2009,1
Rounds: post_ipo_equity,2009-11,2009,1
Rounds: post_ipo_equity,2009-12,2009,3
Rounds: post_ipo_equity,2010-01,2010,1
Rounds: post_ipo_equity,2010-02,2010,2
Rounds: post_ipo_equity,2010-10,2010,1
Rounds: post_ipo_equity,2010-11,2010,1
Rounds: post_ipo_equity,2011-02,2011,1
Rounds: post_ipo_equity,2012-02,2012,3
Rounds: post_ipo_equity,2012-03,2012,1
Rounds: post_ipo_equity,2012-04,2012,2
Rounds: post_ipo_equity,2012-05,2012,3
Rounds: post_ipo_equity,2012-07,2012,1
Rounds: post_ipo_equity,2012-09,2012,1
Rounds: post_ipo_equity,2012-10,2012,2
Rounds: post_ipo_equity,2012-12,2012,2
Rounds: post_ipo_equity,2013-01,2013,1
Rounds: post_ipo_equity,2013-02,2013,1
Rounds: post_ipo_equity,2013-03,2013,2
Rounds: post_ipo_equity,2013-04,2013,1
Rounds: post_ipo_equity,2013-05,2013,3
Rounds: post_ipo_equity,2013-06,2013,7
Rounds: post_ipo_equity,2013-07,2013,6
Rounds: post_ipo_equity,2013-08,2013,14
Rounds: post_ipo_equity,2013-09,2013,11
Rounds: post_ipo_equity,2013-10,2013,9
Rounds: post_ipo_equity,2013-11,2013,17
Rounds: post_ipo_equity,2013-12,2013,11
Rounds: post_ipo_equity,2014-01,2014,16
Rounds: post_ipo_equity,2014-02,2014,35
Rounds: post_ipo_equity,2014-03,2014,47
Rounds: post_ipo_equity,2014-04,2014,21
Rounds: post_ipo_equity,2014-05,2014,33
Rounds: post_ipo_equity,2014-06,2014,29
Rounds: post_ipo_equity,2014-07,2014,19
Rounds: post_ipo_equity,2014-08,2014,30
Rounds: post_ipo_equity,2014-09,2014,28
Rounds: post_ipo_equity,2014-10,2014,20
Rounds: post_ipo_equity,2014-11,2014,15
Rounds: post_ipo_equity,2014-12,2014,15
Rounds: post_ipo_equity,2015-01,2015,12
Rounds: post_ipo_equity,2015-02,2015,25
Rounds: post_ipo_equity,2015-03,2015,25
Rounds: post_ipo_equity,2015-04,2015,22
Rounds: post_ipo_equity,2015-05,2015,20
Rounds: post_ipo_equity,2015-06,2015,18
Rounds: post_ipo_equity,2015-07,2015,18
Rounds: post_ipo_equity,2015-08,2015,21
Rounds: post_ipo_equity,2015-09,2015,9
Rounds: post_ipo_equity,2015-10,2015,16
Rounds: post_ipo_equity,2015-11,2015,24
Rounds: post_ipo_equity,2015-12,2015,3
Rounds: private_equity,2007-11,2007,1
Rounds: private_equity,2007-12,2007,1
Rounds: private_equity,2008-01,2008,1
Rounds: private_equity,2008-05,2008,2
Rounds: private_equity,2008-06,2008,1
Rounds: private_equity,2008-07,2008,3
Rounds: private_equity,2008-08,2008,1
Rounds: private_equity,2008-09,2008,4
Rounds: private_equity,2008-12,2008,6
Rounds: private_equity,2009-01,2009,2
Rounds: private_equity,2009-02,2009,2
Rounds: private_equity,2009-03,2009,1
Rounds: private_equity,2009-04,2009,1
Rounds: private_equity,2009-05,2009,4
Rounds: private_equity,2009-06,2009,16
Rounds: private_equity,2009-07,2009,3
Rounds: private_equity,2009-09,2009,5
Rounds: private_equity,2009-10,2009,2
Rounds: private_equity,2009-11,2009,5
Rounds: private_equity,2009-12,2009,13
Rounds: private_equity,2010-01,2010,15
Rounds: private_equity,2010-02,2010,11
Rounds: private_equity,2010-03,2010,13
Rounds: private_equity,2010-04,2010,7
Rounds: private_equity,2010-05,2010,6
Rounds: private_equity,2010-06,2010,6
Rounds: private_equity,2010-07,2010,14
Rounds: private_equity,2010-08,2010,3
Rounds: private_equity,2010-09,2010,3
Rounds: private_equity,2010-10,2010,8
Rounds: private_equity,2010-11,2010,7
Rounds: private_equity,2010-12,2010,3
Rounds: private_equity,2011-01,2011,9
Rounds: private_equity,2011-02,2011,3
Rounds: private_equity,2011-03,2011,7
Rounds: private_equity,2011-04,2011,6
Rounds: private_equity,2011-05,2011,2
Rounds: private_equity,2011-06,2011,8
Rounds: private_equity,2011-07,2011,12
Rounds: private_equity,2011-08,2011,5
Rounds: private_equity,2011-09,2011,8
Rounds: private_equity,2011-10,2011,6
Rounds: private_equity,2011-11,2011,5
Rounds: private_equity,2011-12,2011,6
Rounds: private_equity,2012-01,2012,7
Rounds: private_equity,2012-02,2012,8
Rounds: private_equity,2012-03,2012,7
Rounds: private_equity,2012-04,2012,7
Rounds: private_equity,2012-05,2012,8
Rounds: private_equity,2012-06,2012,10
Rounds: private_equity,2012-07,2012,8
Rounds: private_equity,2012-08,2012,3
Rounds: private_equity,2012-09,2012,4
Rounds: private_equity,2012-10,2012,4
Rounds: private_equity,2012-11,2012,10
Rounds: private_equity,2012-12,2012,7
Rounds: private_equity,2013-01,2013,21
Rounds: private_equity,2013-02,2013,24
Rounds: private_equity,2013-03,2013,25
Rounds: private_equity,2013-04,2013,29
Rounds: private_equity,2013-05,2013,76
Rounds: private_equity,2013-06,2013,89
Rounds: private_equity,2013-07,2013,127
Rounds: private_equity,2013-08,2013,135
Rounds: private_equity,2013-09,2013,133
Rounds: private_equity,2013-10,2013,140
Rounds: private_equity,2013-11,2013,44
Rounds: private_equity,2013-12,2013,37
Rounds: private_equity,2014-01,2014,44
Rounds: private_equity,2014-02,2014,48
Rounds: private_equity,2014-03,2014,35
Rounds: private_equity,2014-04,2014,43
Rounds: private_equity,2014-05,2014,73
Rounds: private_equity,2014-06,2014,61
Rounds: private_equity,2014-07,2014,40
Rounds: private_equity,2014-08,2014,37
Rounds: private_equity,2014-09,2014,41
Rounds: private_equity,2014-10,2014,58
Rounds: private_equity,2014-11,2014,31
Rounds: private_equity,2014-12,2014,15
Rounds: private_equity,2015-01,2015,19
Rounds: private_equity,2015-02,2015,23
Rounds: private_equity,2015-03,2015,29
Rounds: private_equity,2015-04,2015,23
Rounds: private_equity,2015-05,2015,42
Rounds: private_equity,2015-06,2015,66
Rounds: private_equity,2015-07,2015,45
Rounds: private_equity,2015-08,2015,56
Rounds: private_equity,2015-09,2015,77
Rounds: private_equity,2015-10,2015,94
Rounds: private_equity,2015-11,2015,71
Rounds: private_equity,2015-12,2015,5
Rounds: product_crowdfunding,2011-01,2011,1
Rounds: product_crowdfunding,2011-08,2011,1
Rounds: product_crowdfunding,2012-07,2012,1
Rounds: product_crowdfunding,2012-08,2012,1
Rounds: product_crowdfunding,2012-10,2012,1
Rounds: product_crowdfunding,2012-12,2012,2
Rounds: product_crowdfunding,2013-04,2013,1
Rounds: product_crowdfunding,2013-05,2013,2
Rounds: product_crowdfunding,2013-06,2013,3
Rounds: product_crowdfunding,2013-07,2013,6
Rounds: product_crowdfunding,2013-08,2013,13
Rounds: product_crowdfunding,2013-09,2013,26
Rounds: product_crowdfunding,2013-10,2013,12
Rounds: product_crowdfunding,2013-11,2013,11
Rounds: product_crowdfunding,2013-12,2013,14
Rounds: product_crowdfunding,2014-01,2014,21
Rounds: product_crowdfunding,2014-02,2014,11
Rounds: product_crowdfunding,2014-03,2014,7
Rounds: product_crowdfunding,2014-04,2014,4
Rounds: product_crowdfunding,2014-05,2014,13
Rounds: product_crowdfunding,2014-06,2014,10
Rounds: product_crowdfunding,2014-07,2014,15
Rounds: product_crowdfunding,2014-08,2014,14
Rounds: product_crowdfunding,2014-09,2014,11
Rounds: product_crowdfunding,2014-10,2014,10
Rounds: product_crowdfunding,2014-11,2014,7
Rounds: product_crowdfunding,2014-12,2014,4
Rounds: product_crowdfunding,2015-01,2015,11
Rounds: product_crowdfunding,2015-02,2015,13
Rounds: product_crowdfunding,2015-03,2015,25
Rounds: product_crowdfunding,2015-04,2015,11
Rounds: product_crowdfunding,2015-05,2015,9
Rounds: product_crowdfunding,2015-06,2015,22
Rounds: product_crowdfunding,2015-07,2015,17
Rounds: product_crowdfunding,2015-08,2015,14
Rounds: product_crowdfunding,2015-09,2015,17
Rounds: product_crowdfunding,2015-10,2015,28
Rounds: product_crowdfunding,2015-11,2015,22
Rounds: secondary_market,2009-09,2009,1
Rounds: secondary_market,2010-07,2010,1
Rounds: secondary_market,2011-09,2011,1
Rounds: secondary_market,2013-12,2013,16
Rounds: secondary_market,2014-01,2014,2
Rounds: secondary_market,2014-02,2014,2
Rounds: secondary_market,2014-03,2014,2
Rounds: secondary_market,2014-04,2014,4
Rounds: secondary_market,2014-05,2014,6
Rounds: secondary_market,2014-06,2014,1
Rounds: secondary_market,2014-07,2014,1
Rounds: secondary_market,2014-08,2014,7
Rounds: secondary_market,2014-09,2014,4
Rounds: secondary_market,2014-10,2014,5
Rounds: secondary_market,2014-11,2014,2
Rounds: secondary_market,2014-12,2014,4
Rounds: secondary_market,2015-01,2015,1
Rounds: secondary_market,2015-02,2015,1
Rounds: secondary_market,2015-03,2015,9
Rounds: secondary_market,2015-04,2015,2
Rounds: secondary_market,2015-06,2015,6
Rounds: secondary_market,2015-07,2015,4
Rounds: secondary_market,2015-08,2015,2
Rounds: secondary_market,2015-09,2015,2
Rounds: secondary_market,2015-10,2015,5
Rounds: secondary_market,2015-11,2015,3
Rounds: secondary_market,2015-12,2015,1
Rounds: seed,2007-06,2007,5
Rounds: seed,2007-07,2007,11
Rounds: seed,2007-08,2007,27
Rounds: seed,2007-09,2007,7
Rounds: seed,2007-10,2007,7
Rounds: seed,2007-11,2007,22
Rounds: seed,2007-12,2007,15
Rounds: seed,2008-01,2008,12
Rounds: seed,2008-02,2008,63
Rounds: seed,2008-03,2008,58
Rounds: seed,2008-04,2008,36
Rounds: seed,2008-05,2008,35
Rounds: seed,2008-06,2008,64
Rounds: seed,2008-07,2008,55
Rounds: seed,2008-08,2008,60
Rounds: seed,2008-09,2008,45
Rounds: seed,2008-10,2008,42
Rounds: seed,2008-11,2008,49
Rounds: seed,2008-12,2008,46
Rounds: seed,2009-01,2009,48
Rounds: seed,2009-02,2009,35
Rounds: seed,2009-03,2009,75
Rounds: seed,2009-04,2009,49
Rounds: seed,2009-05,2009,57
Rounds: seed,2009-06,2009,61
Rounds: seed,2009-07,2009,44
Rounds: seed,2009-08,2009,82
Rounds: seed,2009-09,2009,91
Rounds: seed,2009-10,2009,60
Rounds: seed,2009-11,2009,48
Rounds: seed,2009-12,2009,63
Rounds: seed,2010-01,2010,52
Rounds: seed,2010-02,2010,64
Rounds: seed,2010-03,2010,76
Rounds: seed,2010-04,2010,71
Rounds: seed,2010-05,2010,79
Rounds: seed,2010-06,2010,73
Rounds: seed,2010-07,2010,81
Rounds: seed,2010-08,2010,95
Rounds: seed,2010-09,2010,81
Rounds: seed,2010-10,2010,87
Rounds: seed,2010-11,2010,89
Rounds: seed,2010-12,2010,69
Rounds: seed,2011-01,2011,71
Rounds: seed,2011-02,2011,90
Rounds: seed,2011-03,2011,132
Rounds: seed,2011-04,2011,106
Rounds: seed,2011-05,2011,119
Rounds: seed,2011-06,2011,129
Rounds: seed,2011-07,2011,129
Rounds: seed,2011-08,2011,116
Rounds: seed,2011-09,2011,124
Rounds: seed,2011-10,2011,112
Rounds: seed,2011-11,2011,137
Rounds: seed,2011-12,2011,107
Rounds: seed,2012-01,2012,122
Rounds: seed,2012-02,2012,138
Rounds: seed,2012-03,2012,143
Rounds: seed,2012-04,2012,127
Rounds: seed,2012-05,2012,212
Rounds: seed,2012-06,2012,146
Rounds: seed,2012-07,2012,157
Rounds: seed,2012-08,2012,197
Rounds: seed,2012-09,2012,178
Rounds: seed,2012-10,2012,159
Rounds: seed,2012-11,2012,179
Rounds: seed,2012-12,2012,144
Rounds: seed,2013-01,2013,180
Rounds: seed,2013-02,2013,247
Rounds: seed,2013-03,2013,277
Rounds: seed,2013-04,2013,209
Rounds: seed,2013-05,2013,450
Rounds: seed,2013-06,2013,468
Rounds: seed,2013-07,2013,718
Rounds: seed,2013-08,2013,622
Rounds: seed,2013-09,2013,721
Rounds: seed,2013-10,2013,698
Rounds: seed,2013-11,2013,580
Rounds: seed,2013-12,2013,347
Rounds: seed,2014-01,2014,507
Rounds: seed,2014-02,2014,893
Rounds: seed,2014-03,2014,1348
Rounds: seed,2014-04,2014,606
Rounds: seed,2014-05,2014,1326
Rounds: seed,2014-06,2014,790
Rounds: seed,2014-07,2014,717
Rounds: seed,2014-08,2014,832
Rounds: seed,2014-09,2014,1116
Rounds: seed,2014-10,2014,759
Rounds: seed,2014-11,2014,540
Rounds: seed,2014-12,2014,561
Rounds: seed,2015-01,2015,716
Rounds: seed,2015-02,2015,882
Rounds: seed,2015-03,2015,1173
Rounds: seed,2015-04,2015,753
Rounds: seed,2015-05,2015,682
Rounds: seed,2015-06,2015,1145
Rounds: seed,2015-07,2015,846
Rounds: seed,2015-08,2015,907
Rounds: seed,2015-09,2015,734
Rounds: seed,2015-10,2015,713
Rounds: seed,2015-11,2015,719
Rounds: seed,2015-12,2015,216
Rounds: undisclosed,2007-10,2007,1
Rounds: undisclosed,2008-03,2008,1
Rounds: undisclosed,2008-04,2008,3
Rounds: undisclosed,2008-05,2008,4
Rounds: undisclosed,2008-06,2008,10
Rounds: undisclosed,2008-07,2008,5
Rounds: undisclosed,2008-08,2008,10
Rounds: undisclosed,2008-09,2008,5
Rounds: undisclosed,2008-10,2008,2
Rounds: undisclosed,2008-11,2008,4
Rounds: undisclosed,2008-12,2008,7
Rounds: undisclosed,2009-01,2009,10
Rounds: undisclosed,2009-02,2009,1
Rounds: undisclosed,2009-03,2009,5
Rounds: undisclosed,2009-04,2009,4
Rounds: undisclosed,2009-05,2009,9
Rounds: undisclosed,2009-06,2009,23
Rounds: undisclosed,2009-07,2009,32
Rounds: undisclosed,2009-08,2009,15
Rounds: undisclosed,2009-09,2009,33
Rounds: undisclosed,2009-10,2009,8
Rounds: undisclosed,2009-11,2009,22
Rounds: undisclosed,2009-12,2009,24
Rounds: undisclosed,2010-01,2010,41
Rounds: undisclosed,2010-02,2010,29
Rounds: undisclosed,2010-03,2010,24
Rounds: undisclosed,2010-04,2010,17
Rounds: undisclosed,2010-05,2010,4
Rounds: undisclosed,2010-06,2010,14
Rounds: undisclosed,2010-07,2010,8
Rounds: undisclosed,2010-08,2010,9
Rounds: undisclosed,2010-09,2010,11
Rounds: undisclosed,2010-10,2010,30
Rounds: undisclosed,2010-11,2010,23
Rounds: undisclosed,2010-12,2010,28
Rounds: undisclosed,2011-01,2011,20
Rounds: undisclosed,2011-02,2011,25
Rounds: undisclosed,2011-03,2011,27
Rounds: undisclosed,2011-04,2011,22
Rounds: undisclosed,2011-05,2011,24
Rounds: undisclosed,2011-06,2011,34
Rounds: undisclosed,2011-07,2011,37
Rounds: undisclosed,2011-08,2011,38
Rounds: undisclosed,2011-09,2011,41
Rounds: undisclosed,2011-10,2011,32
Rounds: undisclosed,2011-11,2011,23
Rounds: undisclosed,2011-12,2011,15
Rounds: undisclosed,2012-01,2012,19
Rounds: undisclosed,2012-02,2012,31
Rounds: undisclosed,2012-03,2012,26
Rounds: undisclosed,2012-04,2012,36
Rounds: undisclosed,2012-05,2012,29
Rounds: undisclosed,2012-06,2012,62
Rounds: undisclosed,2012-07,2012,22
Rounds: undisclosed,2012-08,2012,30
Rounds: undisclosed,2012-09,2012,27
Rounds: undisclosed,2012-10,2012,24
Rounds: undisclosed,2012-11,2012,12
Rounds: undisclosed,2012-12,2012,7
Rounds: undisclosed,2013-01,2013,30
Rounds: undisclosed,2013-02,2013,30
Rounds: undisclosed,2013-03,2013,18
Rounds: undisclosed,2013-04,2013,34
Rounds: undisclosed,2013-05,2013,45
Rounds: undisclosed,2013-06,2013,60
Rounds: undisclosed,2013-07,2013,65
Rounds: undisclosed,2013-08,2013,86
Rounds: undisclosed,2013-09,2013,72
Rounds: undisclosed,2013-10,2013,98
Rounds: undisclosed,2013-11,2013,52
Rounds: undisclosed,2013-12,2013,58
Rounds: undisclosed,2014-01,2014,104
Rounds: undisclosed,2014-02,2014,113
Rounds: undisclosed,2014-03,2014,294
Rounds: undisclosed,2014-04,2014,171
Rounds: undisclosed,2014-05,2014,163
Rounds: undisclosed,2014-06,2014,131
Rounds: undisclosed,2014-07,2014,304
Rounds: undisclosed,2014-08,2014,251
Rounds: undisclosed,2014-09,2014,137
Rounds: undisclosed,2014-10,2014,132
Rounds: undisclosed,2014-11,2014,152
Rounds: undisclosed,2014-12,2014,131
Rounds: undisclosed,2015-01,2015,99
Rounds: undisclosed,2015-02,2015,55
Rounds: undisclosed,2015-03,2015,105
Rounds: undisclosed,2015-04,2015,92
Rounds: undisclosed,2015-05,2015,88
Rounds: undisclosed,2015-06,2015,172
Rounds: undisclosed,2015-07,2015,159
Rounds: undisclosed,2015-08,2015,83
Rounds: undisclosed,2015-09,2015,57
Rounds: undisclosed,2015-10,2015,76
Rounds: undisclosed,2015-11,2015,38
Rounds: undisclosed,2015-12,2015,4
Rounds: venture,2007-05,2007,5
Rounds: venture,2007-06,2007,51
Rounds: venture,2007-07,2007,148
Rounds: venture,2007-08,2007,210
Rounds: venture,2007-09,2007,63
Rounds: venture,2007-10,2007,57
Rounds: venture,2007-11,2007,145
Rounds: venture,2007-12,2007,125
Rounds: venture,2008-01,2008,129
Rounds: venture,2008-02,2008,135
Rounds: venture,2008-03,2008,135
Rounds: venture,2008-04,2008,116
Rounds: venture,2008-05,2008,185
Rounds: venture,2008-06,2008,190
Rounds: venture,2008-07,2008,134
Rounds: venture,2008-08,2008,119
Rounds: venture,2008-09,2008,104
Rounds: venture,2008-10,2008,118
Rounds: venture,2008-11,2008,105
Rounds: venture,2008-12,2008,214
Rounds: venture,2009-01,2009,463
Rounds: venture,2009-02,2009,106
Rounds: venture,2009-03,2009,147
Rounds: venture,2009-04,2009,187
Rounds: venture,2009-05,2009,302
Rounds: venture,2009-06,2009,594
Rounds: venture,2009-07,2009,591
Rounds: venture,2009-08,2009,278
Rounds: venture,2009-09,2009,386
Rounds: venture,2009-10,2009,246
Rounds: venture,2009-11,2009,294
Rounds: venture,2009-12,2009,607
Rounds: venture,2010-01,2010,585
Rounds: venture,2010-02,2010,550
Rounds: venture,2010-03,2010,864
Rounds: venture,2010-04,2010,1140
Rounds: venture,2010-05,2010,587
Rounds: venture,2010-06,2010,443
Rounds: venture,2010-07,2010,618
Rounds: venture,2010-08,2010,409
Rounds: venture,2010-09,2010,410
Rounds: venture,2010-10,2010,808
Rounds: venture,2010-11,2010,321
Rounds: venture,2010-12,2010,234
Rounds: venture,2011-01,2011,263
Rounds: venture,2011-02,2011,238
Rounds: venture,2011-03,2011,245
Rounds: venture,2011-04,2011,235
Rounds: venture,2011-05,2011,251
Rounds: venture,2011-06,2011,302
Rounds: venture,2011-07,2011,244
Rounds: venture,2011-08,2011,271
Rounds: venture,2011-09,2011,268
Rounds: venture,2011-10,2011,252
Rounds: venture,2011-11,2011,234
Rounds: venture,2011-12,2011,232
Rounds: venture,2012-01,2012,278
Rounds: venture,2012-02,2012,235
Rounds: venture,2012-03,2012,236
Rounds: venture,2012-04,2012,270
Rounds: venture,2012-05,2012,274
Rounds: venture,2012-06,2012,274
Rounds: venture,2012-07,2012,253
Rounds: venture,2012-08,2012,226
Rounds: venture,2012-09,2012,251
Rounds: venture,2012-10,2012,221
Rounds: venture,2012-11,2012,221
Rounds: venture,2012-12,2012,169
Rounds: venture,2013-01,2013,258
Rounds: venture,2013-02,2013,213
Rounds: venture,2013-03,2013,191
Rounds: venture,2013-04,2013,259
Rounds: venture,2013-05,2013,574
Rounds: venture,2013-06,2013,767
Rounds: venture,2013-07,2013,1015
Rounds: venture,2013-08,2013,1025
Rounds: venture,2013-09,2013,1045
Rounds: venture,2013-10,2013,1148
Rounds: venture,2013-11,2013,1518
Rounds: venture,2013-12,2013,1614
Rounds: venture,2014-01,2014,1834
Rounds: venture,2014-02,2014,1745
Rounds: venture,2014-03,2014,1423
Rounds: venture,2014-04,2014,838
Rounds: venture,2014-05,2014,981
Rounds: venture,2014-06,2014,1193
Rounds: venture,2014-07,2014,1024
Rounds: venture,2014-08,2014,715
Rounds: venture,2014-09,2014,726
Rounds: venture,2014-10,2014,629
Rounds: venture,2014-11,2014,693
Rounds: venture,2014-12,2014,671
Rounds: venture,2015-01,2015,806
Rounds: venture,2015-02,2015,783
Rounds: venture,2015-03,2015,980
Rounds: venture,2015-04,2015,621
Rounds: venture,2015-05,2015,726
Rounds: venture,2015-06,2015,884
Rounds: venture,2015-07,2015,1204
Rounds: venture,2015-08,2015,2260
Rounds: venture,2015-09,2015,1602
Rounds: venture,2015-10,2015,1542
Rounds: venture,2015-11,2015,2233
Rounds: venture,2015-12,2015,161
